folders_reporting_id,id,parent_folder_id,name,path,is_root,tags,folder_ids,theme,metadata,address,code,locality,country,region,lat,long,created_at,updated_at,csv_errors,AccountPartyId,AccountStatus,ClientCompanyCode,FolderType,VendorAccountId,VendorId,kit_no,program_code,user_defined_field_1,user_defined_field_2,user_defined_field_3,user_defined_field_4,user_defined_field_5,notification_schema_list,emailURL,ClientCompanyPath,ClientCompanyURL,CompanyName,FAQPage,ParticipantionAgreementUrl,PhoneNumber,ProgramPath,SignupKeyDescription,SupportPage,companyLogo,wronglocation,deviceLocations,primaryColor,primaryTextColor,secondaryColor,secondaryTextColor,showLogo,supportNumber,test,account_number,create_membership,deactive_monnit,attributes_node_status,time_zone_abbreviation,gmt_offset
337,40470,35530,AN019021815,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN019021815/,False,,"4899,35529,35530,40470",{},"{""client_account_number"":""2019021815"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",19021815 Oak St Apt 1815,07304,JERSEY CITY,USA,NJ,40.71782,-74.0729,2019-02-18 11:45:00,2019-02-18 11:45:00,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2019021815,,,Not Activated,EST,-5.0
338,40471,35530,AN019021816,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN019021816/,False,,"4899,35529,35530,40471",{},"{""client_account_number"":""2019021816"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",19021816 Oak St Apt 1816,07304,JERSEY CITY,USA,NJ,40.71782,-74.0729,2019-02-18 11:45:31,2019-02-18 11:45:31,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2019021816,,,Not Activated,EST,-5.0
339,40472,35530,AN019021817,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN019021817/,False,,"4899,35529,35530,40472",{},"{""client_account_number"":""2019021817"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""-1"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",19021817 Oak St Apt 1817,07304,JERSEY CITY,USA,NJ,40.71782,-74.0729,2019-02-18 11:46:03,2019-02-18 11:46:03,,,,0277,Participant,,,-1,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2019021817,,,Not Activated,EST,-5.0
340,40473,35530,AN019021818,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN019021818/,False,,"4899,35529,35530,40473",{},"{""client_account_number"":""2019021818"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""-1"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",19021818 Oak St Apt 1818,07304,JERSEY CITY,USA,NJ,40.71782,-74.0729,2019-02-18 11:46:10,2019-02-18 11:46:10,,,,0277,Participant,,,-1,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2019021818,,,Not Activated,EST,-5.0
341,40474,35530,AN019021819,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN019021819/,False,,"4899,35529,35530,40474",{},"{""client_account_number"":""2019021819"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""11"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",19021819 Oak St Apt 1819,07304,JERSEY CITY,USA,NJ,40.71782,-74.0729,2019-02-18 11:46:18,2019-02-18 11:46:18,,,,0277,Participant,,,11,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2019021819,,,Not Activated,EST,-5.0
342,40475,35530,AN019021820,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN019021820/,False,,"4899,35529,35530,40475",{},"{""client_account_number"":""2019021820"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""11"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",19021820 Oak St Apt 1820,07304,JERSEY CITY,USA,NJ,40.71782,-74.0729,2019-02-18 11:46:49,2019-02-18 11:46:49,,,,0277,Participant,,,11,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2019021820,,,Not Activated,EST,-5.0
343,40476,35530,AN019021821,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN019021821/,False,,"4899,35529,35530,40476",{},"{""client_account_number"":""2019021821"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",19021821 Oak St Apt 1821,07304,JERSEY CITY,USA,NJ,40.71782,-74.0729,2019-02-18 11:47:20,2019-02-18 11:47:20,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2019021821,,,Not Activated,EST,-5.0
344,40477,35530,AN019021822,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN019021822/,False,,"4899,35529,35530,40477",{},"{""client_account_number"":""2019021822"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",19021822 Oak St Apt 1822,07304,JERSEY CITY,USA,NJ,40.71782,-74.0729,2019-02-18 11:47:51,2019-02-18 11:47:51,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2019021822,,,Not Activated,EST,-5.0
345,40478,35530,AN019021823,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN019021823/,False,,"4899,35529,35530,40478",{},"{""client_account_number"":""2019021823"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""-1"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",19021823 Oak St Apt 1823,07304,JERSEY CITY,USA,NJ,40.71782,-74.0729,2019-02-18 11:48:22,2019-02-18 11:48:22,,,,0277,Participant,,,-1,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2019021823,,,Not Activated,EST,-5.0
346,40479,35530,AN019021824,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN019021824/,False,,"4899,35529,35530,40479",{},"{""client_account_number"":""2019021824"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""-1"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",19021824 Oak St Apt 1824,07304,JERSEY CITY,USA,NJ,40.71782,-74.0729,2019-02-18 11:48:29,2019-02-18 11:48:29,,,,0277,Participant,,,-1,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2019021824,,,Not Activated,EST,-5.0
347,40480,35530,AN019021901,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN019021901/,False,,"4899,35529,35530,40480",{},"{""client_account_number"":""2019021901"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""11"",""program_code"":""1100001"",""user_defined_field_1"":""Afternoon"",""user_defined_field_2"":""Test"",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",19021901 Oak St Apt 1901,07304,JERSEY CITY,USA,NJ,40.71782,-74.0729,2019-02-19 08:55:31,2019-02-19 08:55:31,,,,0277,Participant,,,11,1100001,Afternoon,Test,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2019021901,,,Not Activated,EST,-5.0
348,40481,35530,AN019021902,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN019021902/,False,,"4899,35529,35530,40481",{},"{""client_account_number"":""2019021902"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""11"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",19021902 Oak St Apt 1902,07304,JERSEY CITY,USA,NJ,40.71782,-74.0729,2019-02-19 08:56:04,2019-02-19 08:56:04,,,,0277,Participant,,,11,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2019021902,,,Not Activated,EST,-5.0
349,40482,35530,AN019021903,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN019021903/,False,,"4899,35529,35530,40482",{},"{""client_account_number"":""2019021903"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",19021903 Oak St Apt 1903,07304,JERSEY CITY,USA,NJ,40.71782,-74.0729,2019-02-19 08:56:37,2019-02-19 08:56:37,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2019021903,,,Not Activated,EST,-5.0
350,40483,35530,AN019021904,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN019021904/,False,,"4899,35529,35530,40483",{},"{""client_account_number"":""2019021904"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",19021904 Oak St Apt 1904,07304,JERSEY CITY,USA,NJ,40.71782,-74.0729,2019-02-19 08:57:08,2019-02-19 08:57:08,,,,0277,Participant,,,13,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2019021904,,,Not Activated,EST,-5.0
351,40484,35530,AN019021905,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN019021905/,False,,"4899,35529,35530,40484",{},"{""client_account_number"":""2019021905"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""-1"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",19021905 Oak St Apt 1905,07304,JERSEY CITY,USA,NJ,40.71782,-74.0729,2019-02-19 08:57:40,2019-02-19 08:57:40,,,,0277,Participant,,,-1,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2019021905,,,Not Activated,EST,-5.0
352,40485,35530,AN019021906,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN019021906/,False,,"4899,35529,35530,40485",{},"{""client_account_number"":""2019021906"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""-1"",""program_code"":""1100001"",""user_defined_field_1"":""7:00 p.m."",""user_defined_field_2"":"""",""user_defined_field_3"":""Test"",""user_defined_field_4"":""Test"",""user_defined_field_5"":""Test""}",19021906 Oak St Apt 1906,07304,JERSEY CITY,USA,NJ,40.71782,-74.0729,2019-02-19 08:57:47,2019-02-19 08:57:47,,,,0277,Participant,,,-1,1100001,7:00 p.m.,,Test,Test,Test,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2019021906,,,Not Activated,EST,-5.0
353,40486,39375,EM7355 Test Gateways,HSBRD/Sandbox/Ian Playground/EM7355 Test Gateways/,False,,"4899,5215,39375,40486",{},{},,,,,,,,2019-02-20 14:15:28,2019-02-20 14:15:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
354,40578,19376,Acuity Insurance Company,HSBRD/POC/Acuity Insurance Company/,False,,"4899,19376,40578","{""ClientCompanyURL"":""https://www.acuity.com/"",""CompanyName"":""Acuity Insurance Company"",""PhoneNumber"":""800.242.7666"",""companyLogo"":""img/acuity.jpg""}","{""client_company_code"":""0312"",""folder_type"":""ClientCompany"",""vendor_account_id"":"""",""vendor_id"":""""}",PO Box 718,53082-0718,Sheboygan,USA,WI,,,2019-02-21 16:42:00,2019-02-21 16:42:00,,,,0312,ClientCompany,0,0,,,,,,,,,,,https://www.acuity.com/,Acuity Insurance Company,,,800.242.7666,,,,img/acuity.jpg,,,,,,,,,,,,,No Attribute Node Account Status,,
355,40579,19376,Selective Insurance Company,HSBRD/POC/Selective Insurance Company/,False,,"4899,19376,40579","{""ClientCompanyURL"":""https://www.selective.com"",""CompanyName"":""Selective Insurance Company"",""PhoneNumber"":""973-948-3000"",""companyLogo"":""img/selective.jpg""}","{""client_company_code"":""0054"",""folder_type"":""ClientCompany""}",40 Wantage Avenue,07890-1000,Branchville,USA,NJ,,,2019-02-21 16:45:06,2019-02-21 16:45:06,,,,0054,ClientCompany,,,,,,,,,,,,,https://www.selective.com,Selective Insurance Company,,,973-948-3000,,,,img/selective.jpg,,,,,,,,,,,,,No Attribute Node Account Status,,
356,40580,19376,Central Mutual,HSBRD/POC/Central Mutual/,False,,"4899,19376,40580","{""ClientCompanyURL"":""https://www.central-insurance.com/"",""CompanyName"":""Central Mutual "",""PhoneNumber"":""419-238-1010"",""companyLogo"":""img/centralmutual.jpg""}","{""client_company_code"":""0066"",""folder_type"":""ClientCompany""}",800 S. Washington Street,45891,Van Wert,USA,OH,,,2019-02-21 16:50:31,2019-02-21 16:50:31,,,,0066,ClientCompany,,,,,,,,,,,,,https://www.central-insurance.com/,Central Mutual,,,419-238-1010,,,,img/centralmutual.jpg,,,,,,,,,,,,,No Attribute Node Account Status,,
357,40853,35529,Al Tremblay House,HSBRD/Church Mutual Insurance Company/Al Tremblay House/,False,,"4899,35529,40853",{},"{""company_code"":""Al Tremblay House"",""first_name"":""Alain"",""folder_type"":""Participant"",""last_name"":""Tremblay"",""phone_number"":""Alain""}",26 Lovely Lane,06082,Simsbury,USA,CT,,,2019-03-01 20:16:15,2019-03-01 20:16:15,,,,,Participant,,,,,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
358,40854,35529,Al Tremblay House,HSBRD/Church Mutual Insurance Company/Al Tremblay House/,False,,"4899,35529,40854",{},"{""company_code"":""Al Tremblay House"",""first_name"":""Alain"",""folder_type"":""Participant"",""last_name"":""Tremblay"",""phone_number"":""Alain""}",26 Lovely Lane,06082,Simsbury,USA,CT,,,2019-03-01 20:18:28,2019-03-01 20:18:28,,,,,Participant,,,,,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
359,40855,35529,Al Tremblay House,HSBRD/Church Mutual Insurance Company/Al Tremblay House/,False,,"4899,35529,40855",{},"{""company_code"":""Al Tremblay House"",""first_name"":""Alain"",""folder_type"":""Participant"",""last_name"":""Tremblay"",""phone_number"":""Alain""}",26 Lovely Lane,06082,Simsbury,USA,CT,,,2019-03-01 20:19:59,2019-03-01 20:19:59,,,,,Participant,,,,,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
360,40856,35529,Albert Tremblay House,HSBRD/Church Mutual Insurance Company/Albert Tremblay House/,False,,"4899,35529,40856",{},"{""company_code"":""Albert Tremblay House"",""first_name"":""Alain"",""folder_type"":""Participant"",""last_name"":""Tremblay"",""phone_number"":""Alain""}",26 Lovely Lane,06082,Simsbury,USA,CT,,,2019-03-01 20:23:27,2019-03-01 20:23:27,,,,,Participant,,,,,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
361,40859,5223,Ferrari Condominiums,HSBRD/Local Pilots/Apartments/Ferrari Condominiums/,False,,"4899,5031,5223,40859",{},{},,,,,,,,2019-03-04 19:31:46,2019-03-04 19:31:46,,,,,,,,,,,,,,,,,,,Apartments,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
362,40860,35529,Al Tremblay House 2,HSBRD/Church Mutual Insurance Company/Al Tremblay House 2/,False,,"4899,35529,40860",{},"{""company_code"":""0277"",""first_name"":""Alain"",""folder_type"":""Participant"",""last_name"":""Tremblay"",""phone_number"":""8607225212""}",26 Lovely Lane,06082,Simsbury,USA,CT,41.7658,72.6734,2019-03-04 20:15:58,2019-03-04 20:15:58,,,,,Participant,,,,,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
363,40861,35529,Al Tremblay House 2,HSBRD/Church Mutual Insurance Company/Al Tremblay House 2/,False,,"4899,35529,40861",{},"{""company_code"":""0277"",""first_name"":""Alain"",""folder_type"":""Participant"",""last_name"":""Tremblay"",""phone_number"":""8607225212""}",26 Lovely Lane,06082,Simsbury,USA,CT,41.7658,72.6734,2019-03-04 20:20:59,2019-03-04 20:20:59,,,,,Participant,,,,,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
364,40862,35529,Al Tremblay House 2,HSBRD/Church Mutual Insurance Company/Al Tremblay House 2/,False,,"4899,35529,40862",{},"{""company_code"":""0277"",""first_name"":""Alain"",""folder_type"":""Participant"",""last_name"":""Tremblay"",""phone_number"":""8607225212""}",26 Lovely Lane,06082,Simsbury,USA,CT,41.7658,72.6734,2019-03-04 20:23:09,2019-03-04 20:23:09,,,,,Participant,,,,,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
365,40863,35529,Al Tremblay House 4,HSBRD/Church Mutual Insurance Company/Al Tremblay House 4/,False,,"4899,35529,40863",{},"{""company_code"":""0277"",""first_name"":""Alain"",""folder_type"":""Participant"",""last_name"":""Tremblay"",""phone_number"":""8607225212""}",26 Lovely Lane,06082,Simsbury,USA,CT,41.7658,-72.6734,2019-03-04 20:39:42,2019-03-04 20:39:42,,,,,Participant,,,,,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,EST,-5.0
366,40896,5215,Wine Fridge Test,HSBRD/Sandbox/Wine Fridge Test/,False,,"4899,5215,40896",{},{},,,,,,,,2019-03-05 17:35:10,2019-03-05 17:35:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
367,40902,35529,Al Tremblay House,HSBRD/Church Mutual Insurance Company/Al Tremblay House/,False,,"4899,35529,40902",{},"{""company_code"":""0277"",""first_name"":""Alain"",""folder_type"":""Participant"",""last_name"":""Tremblay"",""phone_number"":""8607225212"",""userId"":153794711}",26 Lovely Lane,06082,Simsbury,USA,CT,41.7658,72.6734,2019-03-06 16:21:05,2019-03-06 16:21:05,,,,,Participant,,,,,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
368,40903,35529,Al Tremblay House 9,HSBRD/Church Mutual Insurance Company/Al Tremblay House 9/,False,,"4899,35529,40903",{},"{""company_code"":""0277"",""first_name"":""Alain"",""folder_type"":""Participant"",""last_name"":""Tremblay"",""phone_number"":""8607225212"",""userId"":1537947111}",26 Lovely Lane,06082,Simsbury,USA,CT,41.7658,72.6734,2019-03-06 17:45:58,2019-03-06 17:45:58,,,,,Participant,,,,,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
369,40904,35529,string,HSBRD/Church Mutual Insurance Company/string/,False,,"4899,35529,40904",{},"{""company_code"":""0277"",""first_name"":""string"",""folder_type"":""Participant"",""last_name"":""string"",""phone_number"":""string"",""userId"":1230}",string string,string,string,string,string,33.0,44.0,2019-03-06 18:00:38,2019-03-06 18:00:38,,,,,Participant,,,,,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
370,40927,40578,Acuity Test House,HSBRD/POC/Acuity Insurance Company/Acuity Test House/,False,,"4899,19376,40578,40927",{},"{""company_code"":""0312"",""first_name"":""Alain"",""folder_type"":""Participant"",""last_name"":""Tremblay"",""phone_number"":""8607225255"",""userId"":1537947}",26 Acuity Lane,06070,Simsbury,USA,CT,41.7658,72.6734,2019-03-08 14:36:21,2019-03-08 14:36:21,,,,,Participant,,,,,,,,,,,,,,Acuity Insurance Company,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
